CLASSIFICAÇÃO;CNPJ;EMPRESA;CNPJ DATA;PORTE;COD. NATUREZA JURIDICA;CNAE;PORTARIA;DOU DATA;DESCRICAO;CAMPO;SECAO;DIVISAO;GRUPO;UF
EED;04.626.836/0001-57;MT4 TECNOLOGIA LTDA;23/08/2001;DEMAIS;206-2;62.09-1-00;4430;01/10/2025;Suporte técnico, manutenção e outros serviços em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;04.626.836/0001-57;MT4 TECNOLOGIA LTDA;23/08/2001;DEMAIS;206-2;85.99-6-03;4430;01/10/2025;Atividades de ensino não especificadas anteriormente;EDUCAÇÃO;P;85;85.9;SP
EED;04.626.836/0001-57;MT4 TECNOLOGIA LTDA;23/08/2001;DEMAIS;206-2;62.03-1-00;4430;01/10/2025;Desenvolvimento e licenciamento de programas de computador não-customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;04.626.836/0001-57;MT4 TECNOLOGIA LTDA;23/08/2001;DEMAIS;206-2;95.11-8-00;4430;01/10/2025;Reparação e manutenção de computadores e de equipamentos periféricos;OUTRAS ATIVIDADES DE SERVIÇOS;S;95;95.1;SP
EED;04.626.836/0001-57;MT4 TECNOLOGIA LTDA;23/08/2001;DEMAIS;206-2;47.51-2-01;4430;01/10/2025;Comércio varejista especializado de equipamentos e suprimentos de informática;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.5;SP
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;70.20-4-00;4430;01/10/2025;Atividades de consultoria em gestão empresarial;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;70;70.2;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;26.10-8-00;4430;01/10/2025;Fabricação de componentes eletrônicos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;26;26.1;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;27.10-4-01;4430;01/10/2025;Fabricação de geradores, transformadores e motores elétricos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.1;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;27.10-4-02;4430;01/10/2025;Fabricação de geradores, transformadores e motores elétricos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.1;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;27.31-7-00;4430;01/10/2025;Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.3;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;27.32-5-00;4430;01/10/2025;Fabricação de material elétrico para instalações em circuito de consumo;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.3;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;33.13-9-01;4430;01/10/2025;Manutenção e reparação de máquinas e equipamentos elétricos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;33.13-9-99;4430;01/10/2025;Manutenção e reparação de máquinas e equipamentos elétricos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;33.21-0-00;4430;01/10/2025;Instalação de máquinas e equipamentos industriais;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.2;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;46.52-4-00;4430;01/10/2025;Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.5;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;64.62-0-00;4430;01/10/2025;Holdings de instituições não-financeiras;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;64.63-8-00;4430;01/10/2025;Outras sociedades de participação, exceto holdings;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;71.12-0-00;4430;01/10/2025;Serviços de engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;MG
EED;57.034.105/0001-89;PHD SEMICONDUTORES IMPRESSOS LTDA;27/08/2024;DEMAIS;206-2;72.10-0-00;4430;01/10/2025;Pesquisa e desenvolvimento experimental em ciências físicas e naturais;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;72;72.1;MG
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;62.02-3-00;4430;01/10/2025;Desenvolvimento e licenciamento de programas de computador customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;46.19-2-00;4430;01/10/2025;Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.1;SP
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;62.01-5-01;4430;01/10/2025;Desenvolvimento de programas de computador sob encomenda;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;62.01-5-02;4430;01/10/2025;Desenvolvimento de programas de computador sob encomenda;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;62.03-1-00;4430;01/10/2025;Desenvolvimento e licenciamento de programas de computador não-customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;62.04-0-00;4430;01/10/2025;Consultoria em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;62.09-1-00;4430;01/10/2025;Suporte técnico, manutenção e outros serviços em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;63.11-9-00;4430;01/10/2025;Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet;INFORMAÇÃO E COMUNICAÇÃO;J;63;63.1;SP
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;63.19-4-00;4430;01/10/2025;Portais, provedores de conteúdo e outros serviços de informação na internet;INFORMAÇÃO E COMUNICAÇÃO;J;63;63.1;SP
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;74.20-0-05;4430;01/10/2025;Atividades fotográficas e similares;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;74;74.2;SP
EED;54.665.694/0001-05;PIQL SOUTH AMERICA LTDA;10/04/2024;DEMAIS;206-2;82.19-9-01;4430;01/10/2025;Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;82;82.1;SP
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;30.41-5-00;4430;01/10/2025;Fabricação de aeronaves;INDÚSTRIAS DE TRANSFORMAÇÃO;C;30;30.4;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;33.16-3-01;4430;01/10/2025;Manutenção e reparação de aeronaves;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;33.19-8-00;4430;01/10/2025;Manutenção e reparação de equipamentos e produtos não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;33.29-5-99;4430;01/10/2025;Instalação de equipamentos não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.2;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;46.69-9-99;4430;01/10/2025;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;47.42-3-00;4430;01/10/2025;Comércio varejista de material elétrico;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.4;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;47.51-2-01;4430;01/10/2025;Comércio varejista especializado de equipamentos e suprimentos de informática;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.5;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;47.53-9-00;4430;01/10/2025;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.5;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;47.89-0-99;4430;01/10/2025;Comércio varejista de outros produtos novos não especificados anteriormente;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.8;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;62.01-5-01;4430;01/10/2025;Desenvolvimento de programas de computador sob encomenda;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;71.12-0-00;4430;01/10/2025;Serviços de engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;77.19-5-02;4430;01/10/2025;Locação de meios de transporte, exceto automóveis, sem condutor;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;77;77.1;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;80.20-0-01;4430;01/10/2025;Atividades de monitoramento de sistemas de segurança;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;80;80.2;SC
EED;25.303.531/0001-84;RED TECH SECURITY S.A;27/07/2016;DEMAIS;205-4;82.11-3-00;4430;01/10/2025;Serviços combinados de escritório e apoio administrativo;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;82;82.1;SC
EED;03.775.069/0021-29;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI;23/05/2000;DEMAIS;307-7;85.99-6-99;4430;01/10/2025;Atividades de ensino não especificadas anteriormente;EDUCAÇÃO;P;85;85.9;RS
EED;03.775.069/0021-29;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI;23/05/2000;DEMAIS;307-7;71.20-1-00;4430;01/10/2025;Testes e análises técnicas;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.2;RS
EED;03.775.069/0021-29;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI;23/05/2000;DEMAIS;307-7;70.20-4-00;4430;01/10/2025;Atividades de consultoria em gestão empresarial;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;70;70.2;RS
EED;03.775.069/0021-29;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI;23/05/2000;DEMAIS;307-7;72.10-0-00;4430;01/10/2025;Pesquisa e desenvolvimento experimental em ciências físicas e naturais;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;72;72.1;RS
EED;03.775.069/0021-29;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI;23/05/2000;DEMAIS;307-7;82.30-0-01;4430;01/10/2025;Atividades de organização de eventos, exceto culturais e esportivos;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;82;82.3;RS
EED;03.775.069/0021-29;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI;23/05/2000;DEMAIS;307-7;85.32-5-00;4430;01/10/2025;Educação superior - graduação e pós-graduação;EDUCAÇÃO;P;85;85.3;RS
EED;03.775.069/0021-29;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI;23/05/2000;DEMAIS;307-7;74.90-1-99;4430;01/10/2025;Atividades profissionais, científicas e técnicas não especificadas anteriormente;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;74;74.9;RS
EED;03.775.069/0021-29;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI;23/05/2000;DEMAIS;307-7;85.41-4-00;4430;01/10/2025;Educação profissional de nível técnico;EDUCAÇÃO;P;85;85.4;RS
EED;03.775.069/0021-29;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI;23/05/2000;DEMAIS;307-7;85.42-2-00;4430;01/10/2025;Educação profissional de nível tecnológico;EDUCAÇÃO;P;85;85.4;RS
EED;03.775.069/0021-29;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI;23/05/2000;DEMAIS;307-7;85.99-6-04;4430;01/10/2025;Atividades de ensino não especificadas anteriormente;EDUCAÇÃO;P;85;85.9;RS
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;71.12-0-00;4430;01/10/2025;Serviços de engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;25.39-0-01;4430;01/10/2025;Serviços de usinagem, solda, tratamento e revestimento em metais;INDÚSTRIAS DE TRANSFORMAÇÃO;C;25;25.3;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;26.10-8-00;4430;01/10/2025;Fabricação de componentes eletrônicos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;26;26.1;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;33.12-1-02;4430;01/10/2025;Manutenção e reparação de equipamentos eletrônicos e ópticos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;33.14-7-13;4430;01/10/2025;Manutenção e reparação de máquinas e equipamentos da indústria mecânica;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;33.14-7-18;4430;01/10/2025;Manutenção e reparação de máquinas e equipamentos da indústria mecânica;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;33.21-0-00;4430;01/10/2025;Instalação de máquinas e equipamentos industriais;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.2;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;46.14-1-00;4430;01/10/2025;Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.1;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;46.63-0-00;4430;01/10/2025;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;46.69-9-99;4430;01/10/2025;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;47.44-0-01;4430;01/10/2025;Comércio varejista de ferragens, madeira e materiais de construção;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.4;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;62.02-3-00;4430;01/10/2025;Desenvolvimento e licenciamento de programas de computador customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;64.62-0-00;4430;01/10/2025;Holdings de instituições não-financeiras;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;71.19-7-03;4430;01/10/2025;Atividades técnicas relacionadas à arquitetura e engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;71.20-1-00;4430;01/10/2025;Testes e análises técnicas;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.2;SP
EED;58.035.757/0001-09;SONDA AEROSPACE LTDA;08/11/2024;DEMAIS;206-2;80.20-0-01;4430;01/10/2025;Atividades de monitoramento de sistemas de segurança;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;80;80.2;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;47.51-2-01;4430;01/10/2025;Comércio varejista especializado de equipamentos e suprimentos de informática;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.5;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;42.21-9-05;4430;01/10/2025;Obras para geração e distribuição de energia elétrica e para telecomunicações;CONSTRUÇÃO;F;42;42.2;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;43.21-5-00;4430;01/10/2025;Instalações elétricas;CONSTRUÇÃO;F;43;43.2;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;43.29-1-04;4430;01/10/2025;Obras de instalações em construções não especificadas anteriormente;CONSTRUÇÃO;F;43;43.2;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;47.42-3-00;4430;01/10/2025;Comércio varejista de material elétrico;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.4;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;47.52-1-00;4430;01/10/2025;Comércio varejista especializado de equipamentos de telefonia e comunicação;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.5;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;47.57-1-00;4430;01/10/2025;Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.5;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;61.10-8-03;4430;01/10/2025;Telecomunicações por fio;INFORMAÇÃO E COMUNICAÇÃO;J;61;61.1;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;61.90-6-01;4430;01/10/2025;Outras atividades de telecomunicações;INFORMAÇÃO E COMUNICAÇÃO;J;61;61.9;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;62.02-3-00;4430;01/10/2025;Desenvolvimento e licenciamento de programas de computador customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;62.04-0-00;4430;01/10/2025;Consultoria em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;62.09-1-00;4430;01/10/2025;Suporte técnico, manutenção e outros serviços em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;71.12-0-00;4430;01/10/2025;Serviços de engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;77.39-0-99;4430;01/10/2025;Aluguel de máquinas e equipamentos não especificados anteriormente;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;77;77.3;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;78.20-5-00;4430;01/10/2025;Locação de mão-de-obra temporária;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;78;78.2;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;80.20-0-01;4430;01/10/2025;Atividades de monitoramento de sistemas de segurança;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;80;80.2;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;82.11-3-00;4430;01/10/2025;Serviços combinados de escritório e apoio administrativo;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;82;82.1;SP
EED;73.442.360/0005-40;TELTEX TECNOLOGIA S.A;07/06/2018;DEMAIS;205-4;82.19-9-99;4430;01/10/2025;Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;82;82.1;SP
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;26.10-8-00;4430;01/10/2025;Fabricação de componentes eletrônicos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;26;26.1;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;27.10-4-01;4430;01/10/2025;Fabricação de geradores, transformadores e motores elétricos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.1;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;27.21-0-00;4430;01/10/2025;Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.2;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;27.22-8-01;4430;01/10/2025;Fabricação de baterias e acumuladores para veículos automotores;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.2;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;33.12-1-02;4430;01/10/2025;Manutenção e reparação de equipamentos eletrônicos e ópticos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;33.13-9-02;4430;01/10/2025;Manutenção e reparação de máquinas e equipamentos elétricos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;33.29-5-99;4430;01/10/2025;Instalação de equipamentos não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.2;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;42.21-9-04;4430;01/10/2025;Obras para geração e distribuição de energia elétrica e para telecomunicações;CONSTRUÇÃO;F;42;42.2;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;43.21-5-00;4430;01/10/2025;Instalações elétricas;CONSTRUÇÃO;F;43;43.2;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;43.29-1-04;4430;01/10/2025;Obras de instalações em construções não especificadas anteriormente;CONSTRUÇÃO;F;43;43.2;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;46.51-6-01;4430;01/10/2025;Comércio atacadista de computadores, periféricos e suprimentos de informática;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.5;AM
EED;07.589.288/0006-35;UCB INDUSTRIA DE COMPONENTES ELETRONICOS E INFORMATICA S.A.;08/09/2022;DEMAIS;205-4;46.51-6-02;4430;01/10/2025;Comércio atacadista de computadores, periféricos e suprimentos de informática;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.5;AM
